106850,25.27,101285.63,42.83,203979.06
106996,25.28,101288.0,42.83,206278.73
107143,25.26,101285.26,42.83,204612.7
107279,25.26,101285.52,42.84,204739.91
107425,25.27,101288.68,42.83,205891.86
107561,25.26,101288.66,42.82,205634.75
107708,25.26,101288.67,42.84,205506.44
107844,25.26,101288.48,42.83,206278.73
107991,25.25,101284.91,42.82,206537.45
108127,25.25,101286.36,42.83,207056.83
108273,25.26,101289.27,42.83,207578.86
108420,25.26,101284.41,42.84,206278.73
108557,25.24,101286.09,42.83,207056.83
108703,25.25,101286.88,42.82,206796.81
108839,25.26,101288.4,42.83,206796.81
108986,25.26,101288.4,42.84,206667.06
109122,25.27,101288.59,42.85,207317.52
109268,25.27,101286.64,42.84,207840.86
109405,25.26,101286.8,42.86,207448.09
109551,25.27,101287.4,42.88,207840.86
109698,25.27,101285.79,42.86,207840.86
109834,25.27,101288.25,42.86,206537.45
109980,25.27,101288.34,42.87,206796.81
110117,25.27,101288.77,42.84,207840.86
110264,25.27,101286.55,42.86,208235.09
110400,25.26,101285.52,42.87,207840.86
110546,25.26,101288.15,42.87,206667.06
110683,25.27,101286.3,42.88,206796.81
110829,25.26,101288.48,42.87,207317.52
110976,25.27,101286.12,42.88,207056.83
111112,25.27,101289.2,42.87,207317.52
111258,25.27,101285.96,42.88,206667.06
111394,25.27,101288.0,42.88,208498.73
111541,25.27,101285.45,42.88,208895.48
111677,25.27,101286.14,42.88,207187.11
111823,25.28,101285.63,42.88,208498.73
111970,25.28,101285.55,42.89,207578.86
112107,25.27,101284.35,42.87,207187.11
112253,25.29,101285.9,42.87,206278.73
112390,25.28,101285.13,42.89,207448.09
112536,25.3,101286.67,42.89,206667.06
112672,25.28,101284.78,42.9,206926.75
112819,25.29,101286.84,42.87,207056.83
112955,25.3,101286.84,42.9,206537.45
113101,25.3,101285.14,42.89,207448.09
113248,25.3,101286.67,42.88,206278.73
113384,25.3,101285.75,42.89,206278.73
113530,25.3,101285.33,42.89,206407.98
113668,25.31,101287.03,42.89,205634.75
113814,25.3,101283.7,42.89,205506.44
113950,25.31,101286.52,42.88,205378.28
114097,25.31,101285.26,42.88,206020.66
114233,25.31,101287.46,42.88,206407.98
114379,25.31,101284.48,42.88,206796.81
114526,25.31,101285.08,42.88,207187.11
114662,25.31,101286.7,42.88,207056.83
114808,25.31,101285.93,42.86,206020.66
114945,25.31,101287.2,42.89,206278.73
115091,25.31,101284.15,42.88,206278.73
115227,25.31,101283.3,42.88,206020.66
115374,25.3,101284.82,42.89,206407.98
115520,25.31,101287.2,42.89,207187.11
115657,25.3,101284.46,42.88,207448.09
115804,25.3,101286.5,42.88,207317.52
115940,25.29,101285.57,42.87,206796.81
116086,25.3,101284.63,42.88,206149.61
116222,25.3,101284.63,42.87,207056.83
116369,25.31,101287.03,42.87,206149.61
116505,25.3,101285.91,42.86,207187.11
116652,25.29,101282.59,42.87,207187.11
116798,25.3,101285.84,42.88,208235.09
116934,25.3,101285.31,42.88,207709.77
117081,25.3,101286.86,42.85,206926.75
117217,25.3,101285.84,42.88,206020.66
117363,25.3,101285.33,42.88,207448.09
117500,25.29,101283.95,42.88,206667.06
117647,25.3,101285.24,42.88,207840.86
117783,25.3,101283.98,42.89,207056.83
117929,25.31,101284.31,42.89,206796.81
118076,25.31,101284.99,42.87,207187.11
118212,25.31,101283.63,42.87,207448.09
118359,25.32,101286.46,42.88,207187.11
118495,25.32,101286.46,42.86,206278.73
118641,25.32,101285.85,42.87,206667.06
118777,25.33,101285.61,42.87,207448.09
118924,25.33,101286.54,42.87,207317.52
119070,25.33,101286.21,42.86,206407.98
119206,25.33,101284.5,42.87,206537.45
119353,25.33,101286.21,42.87,206796.81
119490,25.34,101287.07,42.87,207317.52
119636,25.32,101284.16,42.88,207317.52
119773,25.33,101284.0,42.87,206407.98
119919,25.34,101285.79,42.84,207056.83
120055,25.34,101286.56,42.87,206796.81
120202,25.34,101286.48,42.86,205506.44
120348,25.34,101287.42,42.85,206537.45
120484,25.34,101285.29,42.86,205763.22
120631,25.35,101287.16,42.88,206278.73
120767,25.34,101286.83,42.84,205634.75
120913,25.34,101285.55,42.86,206667.06
121050,25.34,101285.13,42.85,207448.09
121196,25.35,101286.14,42.83,206020.66
121333,25.35,101284.95,42.84,205891.86
121480,25.34,101285.22,42.84,207056.83
121626,25.35,101286.66,42.84,206667.06
121762,25.35,101287.95,42.88,206020.66
121909,25.34,101285.72,42.84,206020.66
122045,25.34,101285.46,42.85,206278.73
122191,25.35,101287.17,42.83,206278.73
122328,25.34,101284.7,42.83,206020.66
122474,25.35,101285.91,42.84,205378.28
122610,25.35,101285.23,42.83,205250.28
122757,25.34,101282.23,42.83,206667.06
122903,25.35,101284.63,42.84,205891.86
123039,25.35,101286.24,42.85,205891.86
123186,25.35,101285.73,42.82,206926.75
123323,25.35,101285.56,42.83,206020.66
123469,25.36,101286.5,42.82,206020.66
123606,25.35,101286.24,42.83,205378.28
123752,25.35,101285.23,42.82,206537.45
123898,25.35,101286.41,42.82,206407.98
124035,25.35,101287.09,42.82,206796.81
124181,25.34,101285.72,42.82,206020.66
124317,25.35,101286.66,42.81,207317.52
124464,25.35,101287.17,42.82,206278.73
124600,25.35,101287.95,42.81,205891.86
124746,25.35,101285.64,42.82,206020.66
124882,25.34,101283.25,42.81,204994.78
125029,25.34,101285.04,42.83,205250.28
125175,25.34,101285.98,42.81,204232.06
125312,25.34,101286.48,42.81,203852.81
125459,25.34,101284.61,42.81,204739.91
125595,25.34,101284.52,42.8,203726.7
125742,25.34,101282.56,42.81,202723.52
125878,25.35,101286.59,42.81,203979.06
126024,25.35,101284.95,42.81,204105.48
126160,25.36,101288.03,42.8,202598.81
126307,25.35,101284.96,42.81,203979.06
126453,25.36,101285.98,42.81,203600.78
126589,25.36,101286.08,42.8,202225.58
126736,25.36,101284.63,42.82,203349.36
126872,25.36,101285.05,42.8,202973.39
127019,25.36,101285.48,42.79,203852.81
127155,25.36,101285.91,42.8,203223.89
127301,25.35,101285.14,42.81,204994.78
127438,25.35,101285.4,42.79,204612.7
127585,25.36,101286.93,42.79,203600.78
127731,25.36,101287.35,42.8,205378.28
127867,25.36,101286.59,42.8,204232.06
128014,25.37,101288.21,42.79,203474.98
128150,25.36,101287.27,42.79,204739.91
128296,25.36,101285.99,42.79,204358.78
128433,25.36,101285.15,42.79,203726.7
128579,25.36,101287.02,42.79,205378.28
128726,25.35,101284.96,42.78,204739.91
128862,25.36,101286.67,42.77,203979.06
129008,25.36,101286.77,42.8,204739.91
129144,25.36,101286.59,42.79,203600.78
129291,25.36,101285.83,42.78,205378.28
129428,25.36,101285.91,42.79,204739.91
129574,25.36,101285.06,42.8,206149.61
129711,25.37,101286.34,42.78,204867.28
129857,25.37,101285.33,42.78,205250.28
130003,25.37,101286.1,42.8,206020.66
130140,25.37,101286.17,42.8,205378.28
130286,25.37,101287.13,42.78,203852.81
130422,25.37,101286.09,42.78,204105.48
130569,25.36,101285.06,42.77,204994.78
130705,25.37,101285.84,42.77,204612.7
130851,25.38,101287.11,42.79,203600.78
130988,25.38,101285.84,42.79,204105.48
131134,25.36,101284.39,42.77,203474.98
131280,25.38,101286.7,42.78,203852.81
131418,25.38,101284.83,42.78,204105.48
131564,25.38,101287.46,42.77,204867.28
131700,25.38,101287.38,42.78,204232.06
131847,25.38,101286.77,42.78,203726.7
131983,25.38,101288.64,42.77,204358.78
132129,25.38,101285.34,42.76,204358.78
132276,25.38,101287.04,42.77,204358.78
132412,25.38,101288.48,42.78,203979.06
132558,25.37,101285.09,42.77,204232.06
132695,25.37,101285.94,42.78,204612.7
132841,25.37,101284.98,42.76,203349.36
132977,25.36,101285.48,42.76,204994.78
133124,25.37,101286.86,42.76,203349.36
133261,25.35,101285.56,42.76,203852.81
133407,25.36,101283.94,42.76,203349.36
133554,25.37,101286.34,42.73,204232.06
133690,25.36,101287.44,42.75,202474.23
133836,25.36,101284.98,42.76,203223.89
133972,25.35,101284.63,42.76,204994.78
134119,25.36,101285.74,42.75,204612.7
134255,25.36,101285.05,42.75,203979.06
134402,25.34,101282.66,42.76,203474.98
134538,25.36,101285.39,42.74,203098.55
134684,25.36,101284.72,42.75,204232.06
134831,25.36,101287.52,42.76,202973.39
134967,25.37,101287.79,42.76,203349.36
135113,25.37,101286.17,42.75,203349.36
135250,25.36,101286.59,42.75,203852.81
135397,25.36,101285.57,42.75,203600.78
135533,25.36,101287.87,42.74,204994.78
135680,25.36,101286.41,42.75,203852.81
135826,25.36,101287.95,42.76,203726.7
135962,25.35,101285.05,42.75,203852.81
136109,25.36,101287.52,42.76,205122.45
136245,25.36,101284.63,42.76,204105.48
136391,25.36,101286.07,42.73,204612.7
136527,25.36,101285.81,42.76,205378.28
136674,25.36,101286.43,42.75,203979.06
136810,25.36,101287.1,42.75,205378.28
136956,25.36,101285.41,42.73,204485.69
137103,25.38,101287.72,42.75,204612.7
137240,25.38,101287.11,42.75,205378.28
137387,25.38,101288.81,42.75,204485.69
137523,25.38,101288.74,42.75,205250.28
137669,25.37,101283.8,42.76,204867.28
137805,25.38,101288.57,42.75,204994.78
137952,25.38,101286.87,42.74,205250.28
138088,25.38,101286.7,42.75,204994.78
138234,25.37,101285.49,42.73,204105.48
138381,25.37,101285.77,42.74,204358.78
138517,25.37,101287.29,42.75,205250.28
138663,25.37,101288.04,42.75,205634.75
138800,25.37,101288.14,42.73,205763.22
138946,25.36,101286.34,42.73,204994.78
139083,25.37,101287.88,42.74,205250.28
139230,25.36,101285.74,42.74,206149.61
139366,25.36,101287.1,42.73,205250.28
139512,25.37,101286.52,42.73,206020.66
139659,25.37,101286.27,42.74,205634.75
139795,25.37,101288.13,42.72,205250.28
139941,25.37,101288.14,42.74,205891.86
140078,25.37,101287.02,42.73,205378.28
140224,25.37,101285.49,42.75,204612.7
140360,25.37,101287.98,42.75,205122.45
140507,25.38,101287.03,42.73,205634.75
140643,25.38,101285.68,42.72,204612.7
140789,25.38,101286.36,42.74,204232.06
140936,25.38,101288.81,42.73,204358.78
141072,25.38,101287.03,42.72,204485.69
141218,25.38,101288.64,42.72,205378.28
141356,25.37,101286.86,42.73,203979.06
141502,25.36,101286.59,42.73,205378.28
141638,25.37,101287.02,42.75,204994.78
141785,25.37,101288.13,42.74,204739.91
141921,25.36,101287.27,42.74,203852.81
142067,25.37,101288.04,42.74,203726.7
142214,25.36,101285.58,42.73,203726.7
142350,25.37,101286.77,42.73,204739.91
142496,25.37,101287.19,42.72,203852.81
142632,25.36,101285.74,42.75,203474.98
142779,25.37,101287.64,42.72,204358.78
142915,25.37,101287.13,42.73,203349.36
143062,25.38,101286.7,42.74,204485.69
143199,25.38,101286.38,42.72,205634.75
143345,25.38,101287.73,42.72,204994.78
143492,25.38,101287.38,42.74,203852.81
143628,25.37,101285.16,42.73,204232.06
143774,25.38,101286.36,42.73,203098.55
143910,25.38,101286.27,42.71,204739.91
144057,25.37,101285.16,42.72,204358.78
144193,25.38,101286.87,42.72,204485.69
144339,25.38,101287.38,42.74,204739.91
144476,25.37,101284.82,42.72,204232.06
144622,25.37,101284.41,42.72,205506.44
144769,25.38,101286.36,42.72,204994.78
144905,25.36,101284.39,42.72,204612.7
145051,25.37,101286.6,42.73,204994.78
145188,25.38,101285.84,42.73,205250.28
145335,25.38,101287.2,42.7,204612.7
145471,25.38,101287.03,42.72,205763.22
145617,25.37,101287.46,42.72,205250.28
145764,25.37,101284.82,42.72,205763.22
145900,25.37,101285.77,42.73,205891.86
146046,25.37,101285.66,42.72,205378.28
146183,25.38,101289.07,42.72,207317.52
146329,25.38,101287.72,42.73,204994.78
146465,25.37,101287.02,42.72,206149.61
146612,25.36,101286.93,42.72,204739.91
146748,25.37,101285.67,42.72,204867.28
146894,25.37,101286.79,42.72,205891.86
147041,25.38,101284.83,42.71,205763.22
147178,25.38,101287.28,42.72,205506.44
147324,25.38,101286.44,42.7,206149.61
147461,25.37,101282.95,42.71,204358.78
147607,25.38,101284.66,42.71,204994.78
147743,25.38,101284.75,42.71,204105.48
147890,25.39,101288.16,42.71,204232.06
148026,25.39,101287.57,42.72,205891.86
148172,25.39,101287.23,42.72,205891.86
148319,25.39,101288.49,42.71,205250.28
148455,25.38,101286.7,42.72,203979.06
148601,25.38,101287.64,42.74,203852.81
148738,25.38,101286.61,42.72,203223.89
148884,25.38,101286.2,42.7,202598.81
149021,25.37,101285.84,42.7,202848.36
149168,25.37,101287.13,42.72,201730.13
149304,25.38,101287.55,42.7,201853.77
149450,25.37,101285.66,42.72,202349.86
149597,25.37,101286.52,42.71,203098.55
149733,25.36,101283.96,42.7,203474.98
149879,25.37,101286.52,42.71,203600.78
150016,25.36,101286.23,42.71,202598.81
150162,25.36,101284.8,42.7,203979.06
150298,25.36,101284.46,42.71,203349.36
150445,25.36,101286.92,42.71,203349.36
150591,25.36,101286.66,42.71,203852.81
150727,25.36,101286.16,42.71,203979.06
150874,25.35,101286.07,42.69,204994.78
151011,25.35,101288.11,42.72,204994.78
151157,25.35,101286.59,42.7,205634.75
151293,25.35,101285.4,42.7,205122.45
151440,25.35,101286.93,42.7,206149.61
151576,25.36,101286.83,42.71,206796.81
151723,25.36,101286.59,42.71,206407.98
151869,25.35,101286.16,42.7,205634.75
152005,25.35,101287.01,42.7,205506.44
152152,25.34,101284.7,42.69,207187.11
152288,25.35,101287.6,42.7,206020.66
152434,25.36,101288.2,42.7,206407.98
152570,25.35,101285.91,42.71,205763.22
152717,25.36,101286.33,42.72,207578.86
152853,25.35,101284.11,42.71,207448.09
153000,25.36,101287.85,42.7,206667.06
153147,25.35,101286.65,42.72,205634.75
153283,25.35,101286.41,42.7,206667.06
153430,25.35,101285.98,42.71,206278.73
153566,25.35,101286.65,42.71,206796.81
153712,25.34,101286.58,42.7,207448.09
153848,25.34,101285.3,42.71,205634.75
153995,25.35,101287.68,42.71,206796.81
154131,25.34,101284.87,42.69,207056.83
154277,25.35,101285.23,42.71,206667.06
154424,25.34,101285.46,42.72,206926.75
154560,25.34,101285.55,42.71,206796.81
154706,25.35,101288.02,42.72,206537.45
154843,25.34,101284.37,42.71,207448.09
154990,25.34,101285.13,42.71,207448.09
155126,25.34,101285.55,42.71,206537.45
155273,25.35,101286.49,42.71,206537.45
155419,25.36,101286.92,42.71,206796.81
155555,25.36,101287.85,42.71,206796.81
155702,25.35,101286.49,42.73,206278.73
155838,25.35,101286.24,42.71,206407.98
155984,25.36,101286.92,42.73,206407.98
156121,25.36,101286.16,42.71,206926.75
156267,25.35,101286.59,42.71,207578.86
156403,25.35,101285.73,42.73,206149.61
156550,25.35,101286.24,42.73,206407.98
156696,25.36,101285.15,42.73,206149.61
156832,25.36,101284.38,42.73,206796.81
156980,25.36,101286.34,42.71,206796.81
157116,25.36,101284.72,42.73,206278.73
157262,25.35,101284.45,42.73,207448.09
157399,25.35,101283.19,42.71,206278.73
157545,25.37,101286.17,42.72,206407.98
157681,25.36,101285.24,42.73,206407.98
157828,25.36,101284.63,42.73,206796.81
157974,25.36,101285.32,42.72,207317.52
158110,25.37,101286.09,42.72,206020.66
158257,25.37,101284.65,42.72,206667.06
158393,25.37,101286.27,42.72,205891.86
158539,25.37,101285.09,42.7,205763.22
158675,25.37,101283.63,42.71,205763.22
158822,25.37,101284.82,42.73,206407.98
158959,25.37,101288.38,42.73,205378.28
159106,25.38,101286.02,42.73,206149.61
159252,25.38,101287.11,42.73,204867.28
159388,25.37,101284.73,42.72,205506.44
159535,25.38,101286.7,42.72,204612.7
159671,25.38,101285.59,42.73,205506.44
159817,25.38,101285.52,42.71,206537.45
159953,25.38,101287.04,42.72,204867.28
160100,25.38,101284.15,42.71,205634.75
160246,25.37,101283.12,42.73,204867.28
160382,25.38,101285.17,42.72,205122.45
160529,25.38,101284.84,42.73,205634.75
160665,25.38,101285.76,42.72,204994.78
160812,25.37,101285.43,42.72,204232.06
160949,25.38,101285.07,42.72,205122.45
161095,25.38,101285.17,42.7,205891.86
161231,25.38,101286.45,42.72,203979.06
161378,25.39,101286.28,42.71,204105.48
161524,25.39,101286.38,42.73,203852.81
161660,25.39,101285.44,42.71,204867.28
161807,25.39,101285.7,42.71,203726.7
161943,25.4,101286.88,42.71,204105.48
162089,25.39,101285.61,42.72,203726.7
162226,25.38,101285.08,42.71,204739.91
162372,25.39,101287.05,42.71,203726.7
162508,25.4,101285.87,42.7,204739.91
162655,25.4,101287.16,42.7,203223.89
162801,25.4,101285.87,42.7,203349.36
162938,25.38,101283.99,42.69,204739.91
163085,25.4,101285.97,42.72,203600.78
163221,25.39,101286.03,42.7,204612.7
163367,25.4,101286.55,42.7,203600.78
163504,25.39,101285.19,42.71,203726.7
163650,25.39,101286.63,42.7,203349.36
163786,25.4,101286.73,42.7,203600.78
163933,25.39,101285.02,42.7,203852.81
164079,25.39,101284.08,42.68,203726.7
164215,25.39,101284.17,42.7,203349.36
164362,25.39,101285.36,42.7,203979.06
164498,25.39,101284.76,42.7,203726.7
164644,25.4,101285.97,42.7,204485.69
164782,25.4,101285.8,42.7,203223.89
164928,25.4,101284.78,42.68,204994.78
165074,25.4,101286.05,42.69,203349.36
165211,25.41,101286.73,42.68,204232.06
165357,25.41,101286.4,42.69,202723.52
165493,25.4,101285.13,42.68,203223.89
165640,25.41,101286.23,42.7,203600.78
165776,25.41,101284.2,42.68,203726.7
165922,25.41,101286.05,42.69,202848.36
166059,25.4,101282.83,42.69,204105.48
166205,25.41,101285.38,42.69,202474.23
166351,25.41,101287.08,42.67,203474.98
166488,25.41,101282.66,42.69,203726.7
166634,25.41,101285.04,42.67,203726.7
166771,25.41,101283.44,42.69,203600.78
166918,25.41,101285.15,42.68,203726.7
167054,25.42,101285.22,42.68,203474.98
167200,25.42,101286.75,42.66,202848.36
167347,25.42,101285.4,42.66,203600.78
167483,25.42,101285.98,42.69,203223.89
167629,25.41,101284.2,42.67,203600.78
167766,25.41,101285.65,42.69,203474.98
167912,25.41,101285.55,42.66,203223.89
168048,25.42,101285.73,42.69,203474.98
168195,25.42,101286.41,42.66,203474.98
168331,25.42,101285.9,42.69,203726.7
168477,25.42,101285.3,42.68,203600.78
168624,25.42,101286.41,42.69,202973.39
168761,25.41,101283.34,42.65,202598.81
168907,25.41,101284.3,42.66,202101.5
169043,25.42,101285.9,42.67,202349.86
169190,25.41,101284.45,42.65,203223.89
169326,25.42,101286.16,42.66,202848.36
169473,25.42,101284.8,42.66,202598.81
169609,25.41,101283.34,42.64,203349.36
169755,25.42,101284.71,42.66,203474.98
169902,25.42,101284.2,42.68,203979.06
170038,25.42,101284.95,42.66,202349.86
170184,25.42,101284.71,42.64,202973.39
170320,25.42,101287.18,42.65,203600.78
170467,25.42,101284.97,42.66,202723.52
170604,25.42,101286.16,42.64,204232.06
170750,25.42,101283.86,42.66,204232.06
170897,25.42,101283.18,42.65,203852.81
171033,25.43,101285.91,42.64,203349.36
171180,25.43,101285.23,42.65,203349.36
171316,25.43,101285.16,42.65,204105.48
171462,25.43,101284.89,42.67,204612.7
171598,25.42,101283.09,42.65,202349.86
171745,25.43,101285.57,42.66,204232.06
171881,25.43,101284.47,42.64,204485.69
172027,25.43,101284.47,42.63,203726.7
172174,25.43,101285.57,42.63,203349.36
172310,25.43,101284.91,42.65,204612.7
172456,25.43,101285.84,42.65,203349.36
172594,25.42,101281.99,42.63,204485.69
172740,25.43,101286.36,42.64,203726.7
172876,25.43,101287.53,42.63,203474.98
173023,25.43,101285.24,42.62,203223.89
173169,25.43,101285.57,42.62,202848.36
173305,25.43,101284.98,42.64,203223.89
173452,25.44,101285.08,42.63,202973.39
173588,25.43,101284.82,42.65,203600.78
173734,25.44,101285.08,42.63,202973.39
173871,25.43,101283.87,42.62,202225.58
174017,25.44,101284.57,42.61,202598.81
174153,25.43,101283.12,42.64,202598.81
174300,25.42,101283.86,42.63,203474.98
174446,25.43,101283.79,42.63,202349.86
174583,25.44,101286.53,42.65,202723.52
174730,25.44,101284.4,42.61,202225.58
174866,25.43,101285.16,42.63,201853.77
175012,25.44,101285.42,42.62,202973.39
175149,25.43,101284.39,42.61,202598.81
175295,25.44,101285.18,42.63,202474.23
175441,25.44,101285.52,42.62,201606.64
175578,25.44,101286.88,42.62,202723.52
175724,25.44,101286.27,42.61,202598.81
175860,25.43,101283.79,42.62,202723.52
176007,25.44,101285.08,42.6,201730.13
176143,25.42,101282.09,42.61,202973.39
176289,25.43,101282.27,42.61,202101.5
176425,25.44,101284.23,42.62,201853.77
176572,25.43,101283.45,42.61,201853.77
176719,25.43,101284.98,42.61,200991.47
176856,25.43,101282.35,42.61,201853.77
177002,25.43,101285.84,42.61,201606.64
177138,25.43,101284.73,42.62,201237.08
177285,25.44,101285.26,42.61,201977.56
177421,25.43,101283.2,42.63,203349.36
177567,25.43,101283.63,42.6,202474.23
177714,25.43,101284.56,42.61,201606.64
177850,25.43,101284.47,42.6,203098.55
177996,25.42,101283.18,42.59,202474.23
178132,25.42,101284.63,42.61,201606.64
178279,25.43,101284.47,42.6,202474.23
178415,25.43,101284.73,42.59,201977.56
178562,25.43,101283.53,42.59,202349.86
178699,25.43,101284.98,42.6,202848.36
178845,25.43,101284.64,42.6,202474.23
178992,25.42,101281.83,42.6,202225.58
179128,25.43,101283.63,42.61,202349.86
179274,25.43,101284.55,42.59,200991.47
179410,25.43,101282.34,42.61,202101.5
179557,25.43,101282.52,42.6,201606.64
179693,25.43,101283.28,42.59,201237.08
179840,25.43,101283.2,42.6,202225.58
179986,25.43,101285.16,42.6,200868.88
180122,25.44,101284.23,42.6,200136.5
180269,25.44,101285.08,42.6,201360.13
180405,25.44,101284.74,42.61,200746.44
180551,25.44,101282.36,42.59,201114.2
180687,25.44,101282.29,42.59,201360.13
180835,25.44,101283.98,42.59,201237.08
180971,25.43,101282.09,42.59,201606.64
181117,25.44,101284.91,42.61,200868.88
181264,25.44,101284.65,42.6,202225.58
181400,25.44,101283.8,42.6,200136.5
181547,25.45,101284.59,42.6,201853.77
181683,25.44,101283.99,42.62,200624.16
181829,25.43,101282.52,42.59,202349.86
181965,25.44,101283.38,42.6,201606.64
182112,25.45,101284.16,42.59,201114.2
182258,25.45,101284.08,42.61,200991.47
182394,25.45,101283.57,42.59,202723.52
182541,25.44,101284.65,42.58,201114.2
182677,25.45,101283.3,42.6,202474.23
182823,25.44,101282.88,42.6,201853.77
182961,25.45,101283.3,42.59,202474.23
183107,25.44,101283.46,42.6,201977.56
183243,25.45,101284.41,42.6,202973.39
183390,25.44,101282.45,42.57,201977.56
183536,25.45,101283.9,42.58,202225.58
183672,25.45,101284.92,42.61,202474.23
183819,25.45,101281.52,42.59,202848.36
183955,25.45,101284.59,42.58,202723.52
184101,25.44,101282.8,42.57,202101.5
184238,25.45,101284.24,42.59,201114.2
184384,25.44,101282.45,42.58,201977.56
184530,25.45,101282.71,42.58,202349.86
184667,25.46,101284.09,42.59,202474.23
184813,25.45,101284.08,42.58,201360.13
184950,25.45,101285.34,42.58,202973.39
185097,25.45,101282.71,42.59,201237.08
185233,25.44,101280.08,42.57,201730.13
185379,25.45,101284.41,42.58,201360.13
185526,25.45,101282.71,42.58,201360.13
185662,25.45,101283.99,42.56,201483.31
185808,25.44,101282.45,42.56,201606.64
185945,25.46,101282.91,42.58,202723.52
186091,25.45,101281.95,42.59,202349.86
186227,25.45,101284.67,42.58,202598.81
186374,25.45,101284.59,42.58,201730.13
186510,25.45,101282.88,42.58,201360.13
186656,25.45,101281.19,42.57,203098.55
186803,25.45,101283.31,42.55,201237.08
186940,25.44,101281.94,42.59,201114.2
187086,25.44,101280.76,42.56,201853.77
187223,25.46,101283.74,42.56,201237.08
187369,25.45,101284.34,42.58,201606.64
187505,25.45,101284.08,42.56,201483.31
187652,25.46,101284.67,42.55,201853.77
187788,25.45,101283.3,42.56,202101.5
187934,25.45,101282.8,42.55,201114.2
188081,25.45,101283.31,42.57,202474.23
188217,25.45,101282.04,42.56,202349.86
188363,25.45,101284.0,42.58,201853.77
188499,25.45,101284.0,42.56,201853.77
188646,25.45,101281.7,42.56,200991.47
188782,25.46,101283.23,42.57,201977.56
188929,25.45,101282.81,42.58,201730.13
189066,25.45,101282.98,42.58,201237.08
189212,25.45,101283.48,42.56,201606.64
189359,25.45,101283.48,42.58,201360.13
189495,25.44,101280.91,42.57,202225.58
189641,25.46,101283.0,42.58,202848.36
189777,25.46,101283.41,42.54,200502.02
189924,25.45,101281.95,42.55,201114.2
190060,25.46,101283.91,42.57,201606.64
190206,25.45,101280.85,42.56,200868.88
190353,25.46,101282.81,42.55,201730.13
190489,25.46,101283.59,42.57,201483.31
190636,25.46,101283.57,42.56,200746.44
190772,25.45,101281.02,42.55,200624.16
190918,25.45,101281.87,42.57,200258.17
191055,25.46,101284.1,42.55,199893.55
191202,25.46,101282.05,42.55,201483.31
191338,25.46,101283.67,42.55,201606.64
191484,25.46,101284.51,42.55,200991.47
191631,25.46,101281.27,42.55,200868.88
191767,25.45,101279.83,42.53,201114.2
191913,25.47,101283.08,42.57,200624.16
192050,25.46,101281.45,42.55,200746.44
192196,25.47,101284.36,42.55,199530.25
192332,25.46,101283.23,42.55,201606.64
192479,25.46,101283.08,42.55,201360.13
192615,25.46,101281.37,42.54,201606.64
192761,25.46,101283.66,42.54,200868.88
192908,25.46,101283.07,42.54,201360.13
193045,25.45,101282.3,42.54,201114.2
193191,25.46,101282.46,42.56,201483.31
193328,25.45,101281.27,42.55,201360.13
193474,25.45,101279.92,42.55,201237.08
193610,25.47,101284.61,42.54,199772.31
193757,25.46,101282.46,42.55,200014.95
193893,25.47,101283.41,42.54,198927.66
194039,25.46,101282.57,42.55,200991.47
194186,25.46,101284.02,42.53,199772.31
194322,25.45,101283.14,42.53,200014.95
194468,25.43,101283.47,42.55,200624.16
194605,25.41,101280.73,42.54,201114.2
194751,25.41,101282.84,42.54,201114.2
194887,25.41,101284.97,42.52,201730.13
195034,25.4,101284.35,42.5,202474.23
195180,25.39,101281.8,42.53,203098.55
195317,25.39,101282.3,42.52,203979.06
195464,25.38,101282.28,42.53,204232.06
195600,25.37,101281.41,42.54,202474.23
195746,25.37,101283.29,42.52,204612.7
195883,25.37,101281.41,42.52,204105.48
196029,25.37,101284.14,42.54,204867.28
196165,25.36,101280.47,42.53,205506.44
196312,25.36,101283.11,42.53,206278.73
196458,25.36,101284.55,42.52,206020.66
196594,25.34,101281.3,42.53,205891.86
196741,25.33,101283.16,42.53,206407.98
196877,25.31,101280.76,42.53,206020.66
197023,25.31,101283.89,42.53,206149.61
197160,25.31,101283.73,42.52,206020.66
197307,25.31,101283.56,42.53,205891.86
197443,25.31,101284.08,42.54,207448.09
197590,25.31,101284.06,42.52,206926.75
197736,25.31,101282.38,42.54,207056.83
197872,25.31,101283.23,42.54,206926.75
198019,25.33,101283.41,42.54,207709.77
198155,25.32,101281.78,42.54,207578.86
198301,25.33,101282.8,42.56,207709.77
198437,25.33,101283.06,42.57,207709.77
198584,25.33,101281.8,42.57,207578.86
198720,25.34,101282.56,42.56,207317.52
198866,25.33,101281.8,42.56,207972.09
199013,25.33,101282.21,42.56,207578.86
199149,25.33,101280.94,42.57,207056.83
199297,25.34,101283.59,42.59,207840.86
199433,25.32,101280.92,42.58,208103.5
199579,25.32,101281.09,42.59,207056.83
199715,25.32,101282.22,42.59,208630.81
199862,25.31,101281.86,42.58,208103.5
199998,25.31,101282.37,42.58,207187.11
200144,25.3,101281.59,42.6,207317.52
200291,25.3,101284.22,42.61,207448.09
200427,25.3,101283.2,42.6,208103.5
200573,25.29,101281.67,42.61,208103.5
200710,25.29,101280.55,42.6,208103.5
200856,25.29,101282.94,42.61,209560.08
200992,25.29,101283.45,42.61,209293.73
201139,25.28,101282.24,42.6,208498.73
201285,25.28,101282.15,42.62,207972.09
